335747,-0.420358241,-0.096804167,-0.066206157,0.083098565,-0.053459583,0.092305972
784535,-0.419270833,-0.085914167,0.110681667,-0.044266667,-0.11548,0.113766667
2397707,-0.418713333,-0.1416975,0.012669167,0.002759167,-0.000565,0.104998333
41283,-0.416793333,-0.098464167,0.027565,0.057085556,-0.025912778,0.080101667
149102,-0.416762708,0.042741042,-0.038907708,0.073461875,0.023433125,0.113078958
996141,-0.415844583,-0.138319583,0.014765417,0.092619583,-0.013330417,0.017199167
766557,-0.415400556,-0.070317222,0.016003333,-0.062732222,-0.147276667,-0.120772222
88180,-0.415266181,0.240272847,-0.096992951,-0.168866146,0.178367188,0.186001632
176256,-0.41465,-0.143335,0.147828333,0.089368333,-0.01652,0.13873
123363,-0.413128333,0.167133333,-0.117175,-0.090468333,-0.249968333,0.051768333
87741,-0.41305,0.19572,-0.054864167,-0.145274167,0.229588333,0.246890833
213921,-0.412770648,-0.122121574,-0.032098519,-0.02240537,0.0292225,0.092522685
752770,-0.4123975,0.0379975,-0.101309167,-0.239994167,0.117524167,0.2273625
919418,-0.412134167,0.0990825,-0.128873333,0.118223333,-0.0033475,0.22524
154544,-0.411753251,0.011183262,-0.020980319,-0.091979846,0.058836891,0.12040091
787702,-0.411341667,0.301903889,-0.054516667,-0.056796667,-0.227581667,0.027629444
480984,-0.410966667,0.049131667,-0.074851667,0.211686667,0.053415,0.014548333
31617,-0.410826667,0.184268333,0.193798333,-0.089506667,-0.172678333,-0.080528333
3161008,-0.410460556,0.252307222,-0.177093889,-0.481921111,0.061698889,0.06172
1029659,-0.409858182,0.308678788,-0.163668939,-0.308571515,0.031537121,0.106716212
660155,-0.409654792,0.5174475,-0.331060833,-0.516366667,0.076539167,0.182925833
150181,-0.408701667,-0.084785,-0.078263333,0.163821667,-0.06949,0.114285
1000558,-0.40862,-0.08223,-0.004953333,0.141206667,0.053923333,-0.053923333
678769,-0.4085025,0.713661667,0.0122325,-0.36226,0.2553,0.413673333
50493,-0.408492222,0.457410556,-0.129534444,-0.419038333,0.363485,0.354966111
483716,-0.408305833,-0.132658333,-0.033358333,0.217286667,-0.149358333,0.154411667
750895,-0.407678472,0.229783889,0.120011944,-0.115667778,0.019276528,0.052457361
585574,-0.407074301,0.052027634,-0.048934301,-0.054111613,0.02461043,0.160632796
471645,-0.406513333,-0.04959,0.091906667,-0.084635,-0.206368333,-0.117285
76788,-0.40624,0.034385,0.053165,-0.106908333,-0.186936667,-0.151586667
253137,-0.40542,-0.12541,-0.040665,0.044406667,0.02433,-0.034888333
582463,-0.405049167,-0.163736667,0.0070725,0.01505,0.0580275,0.0366775
307102,-0.403924405,0.188569405,-0.033248214,-0.167209643,0.178246548,0.159980595
636511,-0.403905833,0.0010575,-0.030509167,0.026894167,-0.1114475,-0.0415075
2365087,-0.40390455,0.26413991,-0.088112207,-0.135167342,0.046986396,0.121452568
509156,-0.403198889,0.232556984,-0.008708889,-0.202843016,0.049228889,0.157238016
312354,-0.402927292,-0.099587917,-0.058133333,0.046127083,-0.009413542,-0.009494167
383056,-0.402903889,-0.093132778,0.101270556,-0.009651667,0.019478333,-0.089041667
329232,-0.402423712,-0.080827955,0.025018485,0.048464773,-0.000487576,0.086117348
1013109,-0.402065833,0.0264725,0.023530833,0.126723333,0.105108333,0.067395833
202545,-0.402013333,0.028611481,-0.020537407,0.168363704,-0.065784074,0.087341667
777366,-0.401745833,0.098955625,0.064509792,0.18123,-0.1141825,-0.150374167
199089,-0.40132,0.073468333,0.082255,-0.123321667,-0.07386,-0.258516667
109414,-0.401308333,-0.053576667,0.020065,0.074188333,-0.030345,0.21038
276626,-0.401269167,0.439235,-0.131264167,-0.166569167,0.192896667,0.00517
74,-0.401111667,0.267518333,-0.263783333,-0.398736667,0.337376667,0.284448333
130764,-0.400861905,-0.091945476,-0.004151429,0.095990714,0.027960476,0.06589881
750742,-0.400699265,0.365237509,-0.09506276,-0.216226971,0.180180914,0.137838925
101701,-0.400442333,0.587688667,-0.323381667,-0.422508667,0.143495333,0.421773667
3495279,-0.400188333,-0.123915,0.011358333,0.016681667,0.008475,0.113076667
614933,-0.399845667,0.116108667,-0.115301,0.126238,0.016204333,-0.041011333
923208,-0.399753333,-0.027711667,-0.129788333,0.08899,0.006475,0.087708333
185543,-0.39957,0.332496667,-0.124638333,0.297241667,0.05286,0.038468333
50967,-0.399398333,-0.144573333,0.00568,0.09583,-0.055745,0.208806667
74520,-0.399369722,-0.047669167,-0.023615,0.0297375,-0.051551389,-0.032710833
781370,-0.39915,0.038725,-0.071948333,0.280748333,-0.16572,0.281898333
768585,-0.397963636,0.00301803,0.061825,0.030897879,-0.069408636,0.027093939
258430,-0.397774667,0.079888833,-0.066167417,-0.0177275,-0.059508917,-0.034338667
344037,-0.39772625,-0.105255,-0.01478875,0.06769625,-0.011732917,0.13533
771905,-0.397145513,-0.102425256,0.001203462,0.027513333,0.002889231,0.085306795
949579,-0.396096667,0.493916667,-0.297213333,-0.649448333,0.068218333,0.061823333
223197,-0.396040556,0.007632222,-0.060755,0.217566667,-0.044790556,0.201880556
2478029,-0.395663611,0.025891111,0.097355833,0.048856944,-0.059435278,0.164226111
247699,-0.395476667,0.042970833,0.054503333,0.037765833,-0.083396667,0.035904167
978359,-0.395413889,0.132876667,0.033055,-0.088517222,-0.269229444,0.047006667
48811,-0.39498575,0.135056167,-0.039504333,-0.00182025,-0.013337333,0.075276167
511257,-0.3948525,-0.096918333,-0.010288333,0.065943333,0.060685,-0.0825325
666623,-0.394259167,-0.0947775,-0.003723333,-0.15828,-0.0142675,-0.1205025
1062118,-0.394130556,0.01607,0.158235556,-0.086161111,-0.182955,-0.104541667
44994,-0.393971667,0.085418333,0.194338333,0.098125,-0.32664,-0.011288333
39013,-0.393467982,5.61404E-06,-0.025177368,-0.049746579,0.062807193,0.115893158
921888,-0.393327083,0.300149167,-0.24749,-0.170269167,-0.210093333,-0.091383333
533551,-0.392688333,0.33982881,-0.047994048,-0.183857857,0.149605,0.100165
71373,-0.392636667,-0.214851667,0.078216667,-0.028313333,0.089961667,-0.077348333
36310,-0.392538333,-0.050611667,-0.000403333,0.24435,-0.05471,0.13468
588145,-0.391936667,0.262686667,-0.005101667,-0.635686667,-0.004255,0.222813333
855232,-0.391918667,-0.037363667,0.047480667,-0.034622333,-0.035428333,0.010392667
219966,-0.3914,0.448025,-0.005875,-0.66952,0.207671667,0.155531667
230105,-0.390731667,0.572301667,0.006671667,-0.487701667,-0.00148,0.344283333
320470,-0.389606667,0.200268889,-0.229503333,-0.135672778,-0.195508333,0.275417778
690456,-0.38946875,0.302001667,-0.191412917,-0.540134167,0.228826667,0.405215833
490004,-0.38923009,-0.141604538,-0.013717286,0.063730146,-0.112204561,0.125020372
392856,-0.388941667,-0.140081667,0.066591667,0.008581667,0.116198333,0.006123333
938798,-0.388572778,0.098536327,-0.030348981,0.001477346,-0.01708429,0.051578056
472925,-0.38846182,0.002847259,-0.003265241,-0.066084496,-0.011352697,0.090517237
294126,-0.388046667,0.047843333,-0.059016667,0.143376667,-0.095303333,0.270986667
2063135,-0.387593333,0.285616667,-0.133721667,-0.551926667,0.469921667,0.19744
396154,-0.38724,-0.123945,0.042133333,-0.110726667,-0.236831667,-0.202781667
923745,-0.38702875,-0.187951667,-0.012565,-0.0407275,0.025890417,-0.0290375
57151,-0.38676,-0.254404444,0.042391111,-0.023990556,0.021179444,-0.006346111
931231,-0.386391667,0.1953,-0.13123,-0.104043333,-0.373625,0.090316667
307025,-0.384593333,-0.080903333,-0.073198333,0.1864575,-0.078620833,0.10646
2397826,-0.3839525,-0.081608333,0.022452708,0.074681458,-0.005094167,0.054464792
631535,-0.383512778,-0.019372222,-0.156478333,0.251057222,-0.037120556,-0.038833333
170879,-0.383155182,0.016647211,0.031798185,0.023355743,-0.025181106,-0.009705924
515641,-0.38292,0.152838333,0.026856667,-0.058816667,-0.14578,-0.162211667
832507,-0.38274,-0.025815,0.131088333,-0.164883333,-0.201123333,-0.023135
480549,-0.382572456,0.110403158,0.071675702,-0.074505526,-0.019384474,-0.011608596
722448,-0.382483333,0.24841,-0.099441667,0.053771667,0.063683333,0.218741667
667657,-0.382326667,-0.025442222,-0.018613611,-0.006571389,0.113078056,0.084585833
2043528,-0.382126389,-0.00657,0.074286389,0.153121667,0.037236944,0.108166111
63340,-0.382041667,0.230003333,-0.128383333,0.454643333,0.149811667,-0.337208333
261087,-0.381913333,-0.006303333,-0.123861667,0.15231,-0.003281667,0.13735
165652,-0.381563333,-0.097735833,-0.094875556,0.049747222,-0.165285278,0.0538475
249528,-0.38103,0.25162125,0.06094125,-0.295121667,0.185077083,0.125690833
614830,-0.380331667,-0.068823333,0.028089583,0.041502083,-0.02952375,0.024179167
521851,-0.378621111,-0.082660278,-0.000162222,0.006556944,-0.02199,0.052915
1629657,-0.378533333,-0.13109,0.11126,0.030133333,0.021585,0.18771
775694,-0.378433333,-0.07979,0.004726667,0.020818333,-0.007403333,0.229238333
570155,-0.37839,-0.060870278,0.048175278,-0.153339444,0.032118056,0.0304225
895074,-0.378375,-0.167506389,0.042693056,0.011450694,-0.123425,0.007525417
211095,-0.377651795,0.245814615,0.020239359,0.042054103,-0.121535897,-0.028948205
479113,-0.37741,-0.106133333,0.026938333,-0.09817,-0.277523333,-0.101908333
29600,-0.377354286,-0.160375833,0.0204975,0.033331786,-0.015573571,-0.027613214
815090,-0.377006333,0.417594048,-0.061463714,-0.389113571,0.195289762,0.312648333
803469,-0.376794167,-0.0058775,-0.146561667,0.047448333,0.013855833,-0.030804167
9970,-0.376551667,0.021353333,0.017067778,-0.15389,0.189124444,0.185783333
476541,-0.376279667,-0.075570333,0.074547,-0.085510333,-0.053711667,-0.141091
59989,-0.37609,-0.029815,-0.033843333,0.085648333,0.122315,-0.045791667
786228,-0.376081667,-0.163255,0.130996667,0.004343333,0.060036667,0.050061667
757342,-0.37600692,0.094738735,-0.102996295,-0.103025342,0.138443378,0.135683958
405142,-0.37520619,0.403687857,-0.39028381,-0.297772857,0.093300238,0.151683333
142249,-0.374384167,0.017128333,0.009674167,0.155240417,0.056474167,0.045884583
993302,-0.374171667,-0.070880714,-0.001880238,0.02942881,0.025264762,-0.020314524
80340,-0.373443333,0.151058333,0.034524444,-0.052434444,-0.080001111,0.046411111
215041,-0.373172778,0.270383333,-0.120294444,0.140818333,-0.183317778,0.164465556
476282,-0.373120833,0.151157083,-0.013767917,-0.08983625,0.150747083,0.062707083
161637,-0.372836667,-0.177221667,-0.02953,0.065041667,-0.1322,0.186023333
736318,-0.372740833,-0.028997708,0.043133542,0.023951875,0.007703611,0.053532708
951589,-0.372228333,0.066213333,0.138088333,-0.036583333,-0.159446667,-0.088806667
175579,-0.37192653,0.065948402,0.064794224,-0.100613037,0.058931986,0.083419932
2142078,-0.371383333,0.269716667,-0.133326667,-0.418085,0.312563333,0.345673333
97325,-0.371144167,0.4923925,-0.321301667,0.201634167,-0.115243333,-0.057895833
172205,-0.370976667,-0.039955,0.004628333,0.125911667,0.08993,-0.090605
305363,-0.370959722,-0.043040833,-0.042777778,0.068296667,0.008209722,0.123310556
29978,-0.3699,-0.253295,0.061373333,-0.012521667,0.006755,0.031388333
977209,-0.369738333,-0.001281667,-0.003606667,0.19405,0.060008333,0.067665
25236,-0.369676667,0.096343333,0.060815,-0.010585,-0.104925,-0.333086667
205838,-0.36954,0.298889048,0.253745238,0.145977381,-0.108730238,0.117902381
561105,-0.36935875,-0.030187083,-0.018010417,-0.067535208,0.073741458,0.083700417
78191,-0.369260333,0.600749,-0.503714,-0.370873667,0.131565333,0.362467667
749571,-0.369161239,0.005494573,0.086268291,0.025596282,-0.026540556,0.017148632
720741,-0.369115873,-0.090053016,0.001242143,0.06243373,0.048040794,-0.032904762
793022,-0.369002,-0.154591167,0.017794667,0.0613805,-0.017454333,0.147219333
473909,-0.368688333,-0.019088333,-0.022548333,0.00015,0.14893,-0.061065
175379,-0.36867,-0.084298333,0.057593333,0.076008333,-0.022628333,0.204713333
163386,-0.368581667,0.55393,0.041023333,-0.36288,0.325693333,0.523976667
940246,-0.368493636,0.001979848,0.074004848,-0.005217727,-0.082458333,0.001763788
885387,-0.368363333,-0.147876667,0.03203,-0.040381667,0.140378333,-0.084568333
510953,-0.368344697,0.150615,0.036695758,0.088947576,0.018082121,0.09132803
694273,-0.368288333,-0.066513333,0.061566667,0.021568333,0.049338333,0.200628333
495547,-0.368012051,0.091989679,-0.132557115,-0.159047628,-0.051280705,0.05424891
4451,-0.367998519,0.218161481,-0.089000185,-0.314850926,0.168134722,0.167116944
471355,-0.367783148,-0.129192963,-0.122589938,0.013398704,-0.016603148,-0.021373951
203670,-0.367741667,-0.091738333,-0.313403333,0.023738333,-0.283286667,0.306095
487219,-0.367695,-0.266661667,0.061081667,0.008311667,-0.049683333,0.10883
863790,-0.367570592,0.310889561,-0.135537193,-0.194974123,0.179200636,0.159172061
810996,-0.367443333,0.007936667,0.080446667,0.123066667,0.158801667,-0.003166667
170228,-0.3672,0.015186667,-0.138216667,0.190141667,0.041643333,0.021033333
836394,-0.367182143,-0.058766429,0.027232619,-0.05998381,0.028316905,-0.051362381
5501,-0.366829113,0.128878723,-0.0538079,-0.112289091,0.087474351,0.118411364
837886,-0.366828667,0.062129333,-0.050466667,0.01086,0.221364333,-0.075326333
925635,-0.36676,0.192083333,0.013626667,-0.17491,-0.13406,-0.222298333
621101,-0.366537222,-0.065415556,-0.032301111,0.07015463,0.071235741,0.009589444
597269,-0.366321667,0.201238333,0.03482,-0.163731667,-0.058236667,-0.223416667
32301,-0.366211667,-0.080141667,0.138448333,-0.13559,-0.184108333,-0.200133333
932328,-0.366187917,0.020756667,0.105639583,0.0309975,-0.05172625,0.003253333
1050323,-0.366123333,-0.023993333,0.009136667,0.12378,0.004783333,0.196786667
159410,-0.365701667,0.061983333,-0.01806,0.183841667,0.10767,0.05212
175992,-0.365668972,0.024260709,0.090663511,-0.055337305,-0.050805071,0.005398227
3535210,-0.365661667,0.4478925,-0.243163333,-0.586235833,0.227080833,0.297629167
752303,-0.365628333,-0.007265,-0.1009,0.080811667,0.137828333,-0.133653333
686359,-0.365141296,-0.035338056,0.057447222,0.027093981,-0.019144167,0.058142222
329978,-0.364923333,0.248333333,0.094845,-0.01017,-0.022788333,-0.245115
771792,-0.3638194,0.124102133,0.1026244,0.0106206,-0.0261942,-0.005929733
847970,-0.3636,-0.08814,0.012351667,0.1466,-0.030685,0.187751667
105030,-0.363577798,0.19080875,0.03623369,-0.052173274,0.030117083,0.088497083
784811,-0.363438333,0.1183225,-0.213336667,-0.3118725,0.049628333,-0.005943333
865403,-0.363247738,0.17609756,0.070602143,-0.128712262,0.095436548,0.055348155
924780,-0.363166875,0.005846875,-0.066335417,-0.142975625,-0.054453125,0.12064875
143749,-0.3631175,0.127763333,-0.1737875,-0.49937,0.231995,0.414366667
323641,-0.362859444,0.178218333,0.066289444,-0.060213889,-0.038152778,-0.015452222
528243,-0.36274,-0.14893,-0.000948333,0.012286667,0.005133333,0.064255
373592,-0.362274633,0.398736567,-0.270098033,-0.482242967,0.169638133,0.168702633
305335,-0.36226,0.008176667,0.1820375,0.011138333,-0.056213333,-0.074759167
231397,-0.362067143,0.399265476,-0.363984048,-0.389355952,0.013415238,0.239317619
616296,-0.361396333,-0.068233667,0.076981,-0.038463667,-0.105868333,-0.062710333
1393036,-0.361049583,0.153268125,0.07330875,-0.01678375,-0.036742083,0.001699375
950956,-0.360835303,0.213137727,-0.151325758,-0.432513485,0.223299545,0.244245909
638632,-0.360768333,0.160678889,0.045521111,-0.124947778,0.000869444,0.062016111
2010336,-0.360541667,0.050309444,0.110351667,0.053372778,-0.002470556,0.069842778
540742,-0.360237708,0.08752375,-0.082787917,-0.003021875,-0.035287292,0.070576875
722133,-0.360106667,0.016634848,-0.009071667,0.084952424,-0.001718485,0.058202576
121236,-0.359661905,-0.120397381,0.050558095,0.042647381,-0.018827619,0.07931381
90945,-0.359626667,0.271128333,-0.21037,0.023833333,0.081773333,0.041488333
487534,-0.359469583,0.186494167,-0.093777083,-0.355415417,0.162745972,0.085104444
387095,-0.359319872,-0.008312564,-0.127541538,-0.070604231,0.058935,0.033979615
428725,-0.359195,0.166453333,0.168893333,0.060035,-0.216763333,-0.118883333
566988,-0.359092778,0.056202778,0.013549444,-0.033682778,-0.056924444,0.055810556
624190,-0.358846667,0.022418611,0.140861389,0.011689722,-0.147998333,0.0224675
7731,-0.358384253,0.155628161,-0.009666494,-0.221618678,0.154380805,0.024582931
868616,-0.358225485,-0.044185091,0.088060273,-0.002669424,0.025552394,0.05412303
222387,-0.357777917,0.243082917,-0.234515,0.207288333,-0.018098958,0.0557125
224294,-0.357322083,-0.217131667,0.070394167,0.007697083,0.007263333,0.0595625
160054,-0.357306667,-0.042485,-0.018591667,0.164295,-0.064625,0.152288333
61534,-0.357156667,-0.273776667,0.005778333,0.007497778,-0.040978889,0.075598889
586843,-0.357041667,-0.103941667,0.031156667,0.04713,0.062595,0.035405
286639,-0.355845,-0.051168333,-0.052383333,0.207111667,0.083895,-0.145243333
762500,-0.355834167,-0.06927,0.0066,-0.067815417,-0.057178333,-0.071480833
184267,-0.355628333,-0.309051667,-0.007513333,-0.056858333,0.00755,-0.015406667
2598627,-0.355570208,0.463845417,-0.291124167,-0.305216042,0.120999792,0.279305417
3383741,-0.35526,0.655943333,-0.317056667,-0.598731667,0.063698333,0.279658333
746470,-0.3550975,0.040579167,-0.091965,0.029538333,-0.069040833,-0.116393333
794257,-0.355076667,-0.136945,0.0020475,-0.038105833,0.131490833,-0.071274167
647156,-0.354545,-0.161023333,0.02477,0.063229167,-0.002383333,0.102245
1032216,-0.354378333,0.656723333,-0.109601667,-0.451618333,0.323398333,-0.003403333
803115,-0.354225333,-0.098957,-0.042032667,0.083934333,0.012498,-0.008684667
16132,-0.354138854,0.180881875,-0.029153542,-0.244431563,0.208294063,0.099641979
615247,-0.353992667,0.009061,0.004471333,-0.039124,-0.022400667,-0.025893667
2942900,-0.353589497,-0.101087751,0.04082619,0.054845476,0.000350767,0.023210556
533503,-0.353077424,0.043223636,-0.008330758,0.08931197,-0.000391515,0.046078333
885138,-0.352955,-0.017255,0.006991667,0.054365,0.134466667,-0.053195
618589,-0.352657037,0.365467778,-0.05562537,-0.198662222,0.114715,0.295486481
358641,-0.352316667,-0.159011667,0.082785,0.023231667,0.08689,0.0179
253657,-0.352079722,0.255515278,-0.120763611,-0.3964775,0.110393333,0.192255833
355616,-0.351226748,-0.028889675,0.054421585,0.080349919,0.048544512,0.031414187
577358,-0.350917738,0.183810179,-0.070037262,-0.082738631,0.055978214,0.108621786
316611,-0.350846667,0.152418333,0.016661667,0.069221667,-0.145673333,-0.211671667
922704,-0.350712407,0.095350741,0.038895648,4.99074E-05,-0.050964074,-0.00950963
67539,-0.350448333,-0.106605,0.002141667,0.007563333,0.137258333,-0.104775
2517606,-0.35043125,-0.149005,0.06940625,-0.086345,-0.086712083,-0.078083333
529050,-0.350356667,-0.178658333,0.0804125,-0.016234167,0.0615125,0.032345
55778,-0.350333333,-0.14865,0.098055,-0.048371667,0.149965,-0.055321667
825251,-0.350190297,0.356951758,-0.062447329,-0.257511416,0.13318242,0.255293196
641709,-0.350109167,-0.0985975,0.069065,0.0670625,0.060659167,0.0765775
762821,-0.349944103,-0.021945128,0.015870385,0.058910897,0.009924744,-0.015392564
504928,-0.349913333,0.033743333,0.093235,-0.131295,-0.350926667,0.054681667
743709,-0.349434583,-0.052841875,0.062102708,0.022823542,0.04226375,-0.015930833
98707,-0.349383333,0.087171667,-0.002175,0.166285,-0.007198333,0.194341667
450786,-0.34931,0.67225,-0.215115,-0.609175,0.117205,0.174558333
1035160,-0.349135714,0.103655238,-0.058452857,-0.050325714,-0.05181,-0.083639286
39406,-0.349041667,0.058425833,0.038274167,0.072515,0.066349167,0.1817925
597239,-0.3489275,-0.150756667,-0.066274167,0.032995833,-0.170968333,-0.085731667
556292,-0.348893333,0.00543,0.05359,-0.032968333,0.210695,0.010681667
3226,-0.348871667,0.340638889,-0.011217778,-0.386888333,0.223413889,0.033118333
167762,-0.348594,0.009972167,0.050733333,-0.004978333,0.015380167,-0.039898333
2960510,-0.348578333,-0.140789444,0.015017778,0.082935556,0.044558889,-0.024423889
190843,-0.34839625,0.20740125,-0.131794167,0.065767083,0.044340833,-0.021434167
1061368,-0.348265,-0.022281667,0.151365,-0.153635,-0.127853333,-0.162235
597314,-0.347954167,0.29803,0.091275833,-0.279936667,0.133760833,0.201564167
15158,-0.347080556,0.372688704,-0.199557037,-0.480016111,0.131103148,0.210609074
762885,-0.347044127,0.04040631,0.03821619,-0.034770119,0.02914246,0.052412738
459860,-0.346973333,0.119156667,0.134376667,-0.006458333,-0.159873333,-0.064498333
944105,-0.346734667,-0.110159333,0.0027,0.067431333,-0.037725,-0.080059667
920004,-0.34662,0.000858333,-0.020308333,0.000835,0.049288333,0.146936667
120163,-0.346532778,0.224532222,-0.473813889,0.140348333,-0.291828889,0.299949444
3256615,-0.345918333,-0.046855833,0.042403333,0.0261975,0.0777975,0.127894167
780581,-0.345754167,-0.082445833,-0.02513,0.024110278,0.130441944,-0.070040556
3044549,-0.345677222,0.255376667,-0.134818333,-0.347384444,0.215311667,0.109892222
156043,-0.344834231,0.138168462,-0.132240128,-0.215323462,0.054536795,0.227342564
